Week,Actual Volatility,Predicted Volatility,Absolute Difference (volatility),Percent Difference (volatility)
2015-W49,0.0236890350615631,,,
2015-W50,0.0401043076640427,,,
2015-W51,0.04026854953823,,,
2015-W52,0.0271325705888611,,,
2015-W53,0.016646402656935,,,
2016-W01,0.0523780891233853,,,
2016-W02,0.0450909056274462,,,
2016-W03,0.0374773161232298,,,
2016-W04,0.0252487883417016,,,
2016-W05,0.034417690479509,,,
2016-W06,0.0407620192773576,,,
2016-W07,0.0200428292955453,,,
2016-W08,0.0341371911272612,,,
2016-W09,0.0457197939796165,,,
2016-W10,0.0243294578184118,,,
2016-W11,0.0261894681244065,,,
2016-W12,0.0224734149047146,,,
2016-W13,0.0207777220886312,,,
2016-W14,0.024899389019767,,,
2016-W15,0.0381718123778568,,,
2016-W16,0.019007164465367,,,
2016-W17,0.0197330368374226,,,
2016-W18,0.0205647054298192,,,
2016-W19,0.018022165986223,,,
2016-W20,0.0144915941103449,,,
2016-W21,0.025736066584968,,,
2016-W22,0.015997044875884,,,
2016-W23,0.0222397619208153,,,
2016-W24,0.024015176021618,,,
2016-W25,0.0491252668872798,,,
2016-W26,0.0592970639715763,,,
2016-W27,0.0263015978991025,,,
2016-W28,0.0225948447071113,,,
2016-W29,0.0067050839959087,,,
2016-W30,0.0067467993622227,,,
2016-W31,0.0213740464753438,,,
2016-W32,0.0092613512954898,,,
2016-W33,0.0050946959006412,,,
2016-W34,0.0072400030496784,,,
2016-W35,0.0102481393429948,,,
2016-W36,0.0197943357267026,,,
2016-W37,0.0168313364848917,,,
2016-W38,0.017002205247124,,,
2016-W39,0.0105031384651511,,,
2016-W40,0.0090666098690289,,,
2016-W41,0.0178370682590383,,,
2016-W42,0.0128486040314229,,,
2016-W43,0.0079574582562546,,,
2016-W44,0.0216903276129702,,,
2016-W45,0.0606425123697148,,,
2016-W46,0.0137958875269975,,,
2016-W47,0.0092137644087949,,,
2016-W48,0.0119185026240064,0.01826624944806099,-0.00634774682405459,-42.05929410252615
2016-W49,0.0396732910213453,0.017885489389300346,0.021787801632044954,75.70626575685834
2016-W50,0.0094943714378484,0.018574366346001625,-0.009079994908153225,-64.69827733670022
2016-W51,0.0101734443109386,0.018359951674938202,-0.008186507363999602,-57.38193496527146
2016-W52,0.0150903888848156,0.017778238281607628,-0.002687849396792027,-16.355105938454194
2017-W01,0.0153074798222748,0.017270619049668312,-0.001963139227393513,-12.051895570150695
2017-W02,0.0100024220954181,0.016853192821145058,-0.0068507707257269585,-51.01928030329148
2017-W03,0.0079801428658481,0.016293931752443314,-0.008313788886595213,-68.49932709962476
2017-W04,0.022411956045481,0.015637464821338654,0.006774491224142348,35.60890583777545
2017-W05,0.0183741550461743,0.015626244246959686,0.002747910799214614,16.16399134329887
2017-W06,0.0146507610478247,0.015765534713864326,-0.0011147736660396257,-7.330108010349791
2017-W07,0.015271177313765,0.015817442908883095,-0.0005462655951180943,-3.5142479222679635
2017-W08,0.0063420797779519,0.015851719304919243,-0.009509639526967342,-85.69636493020923
2017-W09,0.0214949636087887,0.01548492070287466,0.006010042905914038,32.50438998273711
2017-W10,0.0089473512644419,0.015614453703165054,-0.006667102438723154,-54.28837536586569
2017-W11,0.0085208165319024,0.015427248552441597,-0.006906432020539198,-57.67841365233524
2017-W12,0.0317172791302375,0.015092330984771252,0.01662494814546625,71.03220088618394
2017-W13,0.022636065713281,0.015726931393146515,0.006909134320134486,36.019783860823
2017-W14,0.010988793525337,0.0163857601583004,-0.0053969666329634,-39.430536076205186
2017-W15,0.0155254620571285,0.016493381932377815,-0.0009679198752493151,-6.045938920009329
2017-W16,0.0138317066979532,0.01651373878121376,-0.0026820320832605608,-17.676669700577335
2017-W17,0.0140464943029783,0.016402050852775574,-0.0023555565497972736,-15.472375036297215
2017-W18,0.0058548038904488,0.016242610290646553,-0.010387806400197753,-94.01829838610408
2017-W19,0.0128490694271995,0.015716809779405594,-0.0028677403522060947,-20.078082186547977
2017-W20,0.026534293909469,0.015363353304564953,0.011170940604904048,53.324906517243534
2017-W21,0.0138872936165176,0.015725623816251755,-0.0018383301997341554,-12.415731775889652
2017-W22,0.0141898314481129,0.015861406922340393,-0.0016715754742274939,-11.124835879449183
2017-W23,0.025877746535529,0.015896635130047798,0.009981111405481202,47.78580080674612
2017-W24,0.0079859511455253,0.016388043761253357,-0.008402092615728057,-68.94308994371168
2017-W25,0.0186110954323894,0.016268549486994743,0.0023425459453946564,13.432166243715407
2017-W26,0.0236736927326301,0.01632946915924549,0.007344223573384608,36.71821539124974
2017-W27,0.0094745428284532,0.016686100512742996,-0.007211557684289795,-55.13287720209442
2017-W28,0.0091673228713629,0.016531212255358696,-0.007363889383995795,-57.30979877011549
2017-W29,0.005733234108304,0.016129879280924797,-0.010396645172620797,-95.10672142187092
2017-W30,0.0129881342238677,0.01548818126320839,-0.0025000470393406887,-17.55878172142972
2017-W31,0.0090750116296215,0.015100418590009212,-0.006025406960387713,-49.84736077619017
2017-W32,0.0269176520504621,0.014708584174513817,0.012209067875948283,58.66044583018434
2017-W33,0.0213299917534496,0.015136883594095707,0.006193108159353894,33.96566390912771
2017-W34,0.0129625574106432,0.015695882961153984,-0.0027333255505107845,-19.07518703076846
2017-W35,0.0130799566031444,0.015911363065242767,-0.002831406462098368,-19.532787706699683
2017-W36,0.0156225638468638,0.01593983918428421,-0.00031727533742040986,-2.010463760362607
2017-W37,0.0091736157447821,0.015975693240761757,-0.006802077495979657,-54.09355382201218
