Week,Actual Volatility,Predicted Volatility,Absolute Difference (volatility),Percent Difference (volatility)
2016-W46,0.0269576172535389,,,
2016-W47,0.0092091872861949,,,
2016-W48,0.0376465743457701,0.02992616593837738,0.007720408407392722,22.85065952609865
2016-W49,0.0280042413024235,0.03014669381082058,-0.002142452508397081,-7.368591766322704
2016-W50,0.0179569440545993,0.030344083905220032,-0.012387139850620732,-51.29141293193739
2016-W51,0.0064169983148297,0.030361715704202652,-0.02394471738937295,-130.20964994579188
2016-W52,0.0222289511540034,0.030113080516457558,-0.007884129362454157,-30.12542352995265
2017-W01,0.0232121412458585,0.02997812256217003,-0.00676598131631153,-25.440675912911242
2017-W02,0.3101151031667741,0.029931552708148956,0.28018355045862514,164.79124003600438
2017-W03,0.0056598989301733,0.03389069437980652,-0.02823079544963322,-142.75788597340576
2017-W04,0.0239005849633141,0.03537609428167343,-0.01147550931835933,-38.71846218284809
2017-W05,0.0111708962125356,0.035605885088443756,-0.024434988875908156,-104.47486208460677
2017-W06,0.0141798772725766,0.03497529402375221,-0.020795416751175612,-84.61130824186033
2017-W07,0.0133793060910055,0.03399582952260971,-0.02061652343160421,-87.03520597703238
2017-W08,0.0080150021546994,0.03291883319616318,-0.024903831041463778,-121.67846393088593
2017-W09,0.0110068779487791,0.03181923180818558,-0.020812353859406475,-97.19469724201053
2017-W10,0.006763724939301,0.030860133469104767,-0.024096408529803767,-128.09110787223378
2017-W11,0.0091089553603182,0.030009906738996506,-0.020900951378678305,-106.85868789135588
2017-W12,0.0156803310995385,0.029337642714381218,-0.013657311614842717,-60.67492806892978
2017-W13,0.0177988507134959,0.02892536111176014,-0.01112651039826424,-47.626316051627775
2017-W14,0.0091950912699367,0.02872607111930847,-0.01953097984937177,-103.00833950654929
2017-W15,0.0130913110576114,0.02853725105524063,-0.015445939997629232,-74.20837623820108
2017-W16,0.0140820983518637,0.02843373641371727,-0.014351638061853569,-67.51196649899511
2017-W17,0.0158738011175284,0.028404757380485535,-0.012530956262957135,-56.60056103009404
2017-W18,0.0059363168281663,0.028448544442653656,-0.022512227614487356,-130.942669433376
2017-W19,0.007072980846135,0.028385046869516373,-0.02131206602338137,-120.21010415068352
2017-W20,0.0255418033807069,0.028291383758187294,-0.0027495803774803956,-10.215187038383014
2017-W21,0.020811504548538,0.02846510335803032,-0.007653598809492318,-31.063821698133292
2017-W22,0.0148477902714935,0.028697101399302483,-0.013849311127808983,-63.60934932396318
2017-W23,0.0216689854249339,0.028851700946688652,-0.007182715521754753,-28.43475034729252
2017-W24,0.0175397369506768,0.029051166027784348,-0.011511429077107546,-49.41492154564701
2017-W25,0.012783394391553,0.02919604629278183,-0.016412651901228828,-78.19376167797977
2017-W26,0.0313305372158625,0.029229044914245605,0.0021014923016168946,6.940247035066995
2017-W27,0.0151512932194113,0.029470477253198624,-0.014319184033787324,-64.18025946584453
2017-W28,0.0281031601676891,0.029563624411821365,-0.0014604642441322646,-5.065183553345475
2017-W29,0.0159363168007486,0.029756668955087662,-0.013820352154339063,-60.49222621690385
2017-W30,0.0154031956229806,0.02980656363070011,-0.014403368007719512,-63.71795933218502
2017-W31,0.008270908236603,0.029766999185085297,-0.021496090948482295,-113.02457156844407
2017-W32,0.0281587849886145,0.029579870402812958,-0.0014210854141984593,-4.922474915858363
2017-W33,0.0249557152792895,0.029622996225953102,-0.004667280946663601,-17.102935624324083
2017-W34,0.0145276677225098,0.029737384989857674,-0.015209717267347874,-68.72110767010719
2017-W35,0.0349008876154253,0.029725154861807823,0.005175732753617476,16.01748321643188
2017-W36,0.009544991726141,0.02994232252240181,-0.02039733079626081,-103.31080340321463
2017-W37,0.0063762616675685,0.02989056706428528,-0.023514305396716777,-129.67389881577242
2017-W38,0.0142702651724736,0.029653599485754967,-0.015383334313281366,-70.04544993014179
2017-W39,0.0163719735369424,0.029457958415150642,-0.01308598487820824,-57.10671746965404
2017-W40,0.0149970110645468,0.029335109516978264,-0.014338098452431464,-64.6849203888826
2017-W41,0.0063490939606903,0.02924315631389618,-0.02289406235320588,-128.64633270772802
2017-W42,0.0081278774234719,0.029050415381789207,-0.020922537958317305,-112.55244057552073
2017-W43,0.0233748722722747,0.028850007802248,-0.0054751355299733,-20.96753701362459
2017-W44,0.0100065034709004,0.02888939343392849,-0.018882889963028088,-97.0945084990895
2017-W45,0.0074553035274604,0.0288575179874897,-0.021402214460029302,-117.87690169555096
2017-W46,0.0130641975617827,0.02875395677983761,-0.01568975921805491,-75.03802817256035
2017-W47,0.0156900578043865,0.02870599925518036,-0.01301594145079386,-58.63557402554995
2017-W48,0.0208318383849018,0.028731953352689743,-0.007900114967787943,-31.878573817007304
2017-W49,0.0175277555357363,0.02887023612856865,-0.011342480592832348,-48.8921187576245
2017-W50,0.0126402773563718,0.029006578028202057,-0.01636630067183026,-78.59561314150213
2017-W51,0.0096052197435126,0.029057128354907036,-0.019451908611394435,-100.62455886992313
2017-W52,0.0068244679364275,0.029013175517320633,-0.022188707580893134,-123.82905482906408
2018-W01,0.0270181477168519,0.028883354738354683,-0.0018652070215027829,-6.6731910220028805
2018-W02,0.0147380355149575,0.029016569256782532,-0.014278533741825031,-65.26642768830204
