Week,Actual Volatility,Predicted Volatility,Absolute Difference (volatility),Percent Difference (volatility)
2018-W48,0.0038206314096119,,,
2018-W49,0.0527568822789461,,,
2018-W50,0.0327522080520406,,,
2018-W51,0.0646469199874351,,,
2018-W52,0.0541930544995999,,,
2019-W01,0.0346843741726754,,,
2019-W02,0.0267571948839353,,,
2019-W03,0.0288731825034406,,,
2019-W04,0.0256124398919207,,,
2019-W05,0.0262091355721443,,,
2019-W06,0.0227898275396754,,,
2019-W07,0.0480472898548436,,,
2019-W08,0.0081819587154231,,,
2019-W09,0.0152784176935639,,,
2019-W10,0.0337399291821855,,,
2019-W11,0.0142728697468703,,,
2019-W12,0.0177900053647299,,,
2019-W13,0.0174046290463296,,,
2019-W14,0.0267602823013911,,,
2019-W15,0.0150460502756533,,,
2019-W16,0.0111566891073235,,,
2019-W17,0.0140702688913185,,,
2019-W18,0.0182284708841649,,,
2019-W19,0.0290625901133995,,,
2019-W20,0.0279683310039151,,,
2019-W21,0.0250641882996412,,,
2019-W22,0.0287415412410906,,,
2019-W23,0.0497881549441991,,,
2019-W24,0.0161036965574465,,,
2019-W25,0.0157601178543462,,,
2019-W26,0.0126064113128041,,,
2019-W27,0.0155024865628623,,,
2019-W28,0.0197012027727803,,,
2019-W29,0.0181860523656131,,,
2019-W30,0.0118945119667829,,,
2019-W31,0.0455815794590914,,,
2019-W32,0.0389942132415037,,,
2019-W33,0.0358603825534797,,,
2019-W34,0.025797969229041,,,
2019-W35,0.0301271738743312,,,
2019-W36,0.0400860146913055,,,
2019-W37,0.0151853884373553,,,
2019-W38,0.0105493581580864,,,
2019-W39,0.0141869515233843,,,
2019-W40,0.0357329375879234,,,
2019-W41,0.0318532258517094,,,
2019-W42,0.014580097671222,,,
2019-W43,0.0175297733647209,,,
2019-W44,0.0097014442498211,,,
2019-W45,0.0077297108364305,,,
2019-W46,0.0086060860330483,,,
2019-W47,0.016694791331232,,,
2019-W48,0.0178681502461101,0.013715934939682484,0.004152215306427617,26.293085786732874
2019-W49,0.0199994418203571,0.013378522358834743,0.006620919461522358,39.67239838821509
2019-W50,0.0147520624487228,0.013088509440422058,0.001663553008300742,11.950566352764955
2019-W51,0.0113476427388956,0.01282117422670126,-0.0014735314878056589,-12.193658381402445
2019-W52,0.0204029360003755,0.012554779648780823,0.007848156351594679,47.62560873538929
2020-W01,0.0089620727129668,0.012345874682068825,-0.003383801969102025,-31.76093789203169
2020-W02,0.0173262139832676,0.012125921435654163,0.005200292547613436,35.31351783933783
2020-W03,0.0128779157649336,0.011942103505134583,0.0009358122597990168,7.540785924590832
2020-W04,0.0211226552778719,0.011768502183258533,0.009354153094613366,56.879440048090515
2020-W05,0.0255325018040894,0.01165422797203064,0.013878273832058759,74.64100186067387
2020-W06,0.018893182296251,0.01162649504840374,0.007266687247847261,47.61968592122065
2020-W07,0.0196122874066608,0.011637530289590359,0.007974757117070443,51.038743294986475
2020-W08,0.0192995859723572,0.011679299175739288,0.007620286796617911,49.19664965468355
2020-W09,0.1161582295843114,0.011741849593818188,0.10441637999049322,163.27805371421223
2020-W10,0.059276636589189,0.012457279488444328,0.04681935710074467,130.53618054275717
2020-W11,0.1830937327038486,0.013430614955723286,0.1696631177481253,172.6637129380256
2020-W12,0.1146693760155678,0.015343309380114079,0.09932606663545372,152.79442361053276
2020-W13,0.131363335798711,0.017634693533182144,0.11372864226552887,152.6579147059701
2020-W14,0.0995573258350792,0.020121702924370766,0.07943562291070844,132.7477733302312
2020-W15,0.0855411162962822,0.022516652941703796,0.0630244633545784,116.64957327737089
2020-W16,0.053733653027424,0.024646691977977753,0.029086961049446247,74.2200383206827
2020-W17,0.0414335037355495,0.026347968727350235,0.015085535008199265,44.512267025347825
2020-W18,0.0527955968852729,0.02757611684501171,0.025219480040261186,62.75710413465606
2020-W19,0.0405848615285971,0.028424520045518875,0.012160341483078228,35.24257486648547
2020-W20,0.0553841516634843,0.02889830619096756,0.026485845472516742,62.85019717449482
2020-W21,0.0169984354949752,0.029110703617334366,-0.012112268122359167,-52.53738567036314
2020-W22,0.0205053616505587,0.02896031178534031,-0.008454950134781609,-34.185120903036356
2020-W23,0.0502142890766542,0.028494883328676224,0.021719405747977975,55.18900805138453
2020-W24,0.0768516555292947,0.02792009711265564,0.04893155841663906,93.40601294293323
2020-W25,0.0436348147808323,0.027443556115031242,0.01619125866580106,45.55889073350532
2020-W26,0.043142554573131,0.026955706998705864,0.016186847574425137,46.1833067224836
2020-W27,0.049957702921528,0.026452377438545227,0.023505325482982772,61.52414805014411
2020-W28,0.019434248899141,0.02598741464316845,-0.0065531657440274504,-28.854802897843214
2020-W29,0.0317627484878841,0.025419367477297783,0.006343381010586319,22.18659069716411
2020-W30,0.0207391057383068,0.024805238470435143,-0.004066132732128344,-17.855708772497273
2020-W31,0.0114077032543321,0.02410922758281231,-0.012701524328480209,-71.5237720664572
2020-W32,0.0285814261426127,0.02329406887292862,0.00528735726968408,20.384797361837403
2020-W33,0.0172922430476227,0.022471534088253975,-0.005179291040631275,-26.050297097949908
2020-W34,0.0125839587769871,0.021611521020531654,-0.009027562243544554,-52.7997401820319
2020-W35,0.0204648376794698,0.020706526935100555,-0.00024168925563075594,-1.174064828277386
2020-W36,0.0497497083871166,0.01982053369283676,0.029929174694279838,86.04016257377354
2020-W37,0.0279952429908482,0.019146807491779327,0.008848435499068871,37.539459605515624
2020-W38,0.0412183665636872,0.018579596653580666,0.022638769910106535,75.7175284644783
2020-W39,0.0375853505162294,0.018179750069975853,0.01940560044625355,69.59765244664136
