Week,Actual Volatility
2015-W49,0.016487358162321972
2015-W50,0.03279483796622077
2015-W51,0.028436038424769203
2015-W52,0.023188536614488907
2015-W53,0.024273713087987862
2016-W01,0.08759798719950315
2016-W02,0.06296432124092592
2016-W03,0.05546541385311767
2016-W04,0.035365973427721145
2016-W05,0.04750797034440264
2016-W06,0.031787425846116664
2016-W07,0.03676980363495934
2016-W08,0.0384992890170246
2016-W09,0.037703466052541164
2016-W10,0.028701783386253836
2016-W11,0.03447404340622097
2016-W12,0.02247834969914488
2016-W13,0.027591911349608852
2016-W14,0.016282341746199185
2016-W15,0.020250244041481156
2016-W16,0.014777579879026054
2016-W17,0.054251377043567715
2016-W18,0.024402558319008033
2016-W19,0.026391374280441394
2016-W20,0.03830920460612137
2016-W21,0.035168833456987084
2016-W22,0.014069977408209797
2016-W23,0.017934877526391255
2016-W24,0.021602927792701922
2016-W25,0.04510044677911005
2016-W26,0.06324260094171734
2016-W27,0.049310342456170934
2016-W28,0.02209711576838918
2016-W29,0.01872419272907543
2016-W30,0.040475563495350225
2016-W31,0.027538483167533056
2016-W32,0.011738987501577543
2016-W33,0.01821620663161261
2016-W34,0.01127473358989212
2016-W35,0.01095240148489062
2016-W36,0.04427109246511889
2016-W37,0.04216536094834714
2016-W38,0.017604786615674415
2016-W39,0.049613188484678786
2016-W40,0.013354604334132648
2016-W41,0.04587877041676635
2016-W42,0.01324932850337784
2016-W43,0.0115476426520805
2016-W44,0.02545105612621539
2016-W45,0.031198436951264712
2016-W46,0.047811694476978875
2016-W47,0.01830665923599208
2016-W48,0.076826087069287
2016-W49,0.051238431594273014
2016-W50,0.03143038167902909
2016-W51,0.00986713325440744
2016-W52,0.03807703920323592
2017-W01,0.012473370303577865
2017-W02,0.015520238310656038
2017-W03,0.022908788522046104
2017-W04,0.04044333625470088
2017-W05,0.022386427189066627
2017-W06,0.013499320838100707
2017-W07,0.012336310785719996
2017-W08,0.028808907295342488
2017-W09,0.01394538666292092
2017-W10,0.02246945462002564
2017-W11,0.014393281828569084
2017-W12,0.025326880712766463
2017-W13,0.013888204026714555
2017-W14,0.017689808085085884
2017-W15,0.03603757616742822
2017-W16,0.029821916381709494
2017-W17,0.018043889594334617
2017-W18,0.009871481510883512
2017-W19,0.03847522846260059
2017-W20,0.03455516606659579
2017-W21,0.01775998938417693
2017-W22,0.012913608602853394
2017-W23,0.038081229374625394
