timestamp,open,high,low,close,volume,trade_count,vwap
2015-12-01 14:30:00+00:00,57.2344,57.2344,57.2344,57.2344,107,2,57.2344
2015-12-01 14:50:00+00:00,57.66,57.66,57.66,57.66,100,1,57.66
2015-12-01 15:05:00+00:00,57.22,57.315,57.09,57.13,11340,56,57.191645
2015-12-01 15:10:00+00:00,57.2016,57.23,57.0,57.23,1780,10,57.118136
2015-12-01 15:40:00+00:00,57.21,57.21,57.21,57.21,1000,10,57.21
2015-12-01 17:50:00+00:00,57.3,57.3,57.3,57.3,320,4,57.3
2015-12-01 18:15:00+00:00,57.219,57.219,57.219,57.219,350,1,57.219
2015-12-01 20:55:00+00:00,57.8,57.8,57.8,57.8,400,4,57.8
2015-12-02 14:45:00+00:00,57.739,57.739,57.739,57.739,100,1,57.739
2015-12-02 15:00:00+00:00,57.491,57.513,57.471,57.495,6100,12,57.495675
2015-12-02 15:05:00+00:00,57.44,57.48,57.41,57.48,9300,37,57.436775
2015-12-02 16:20:00+00:00,57.5499,57.5499,57.51,57.51,1500,2,57.54724
2015-12-02 16:50:00+00:00,57.0,57.0,57.0,57.0,200,2,57.0
2015-12-02 16:55:00+00:00,57.0,57.0,57.0,57.0,100,1,57.0
2015-12-02 17:00:00+00:00,57.0,57.0,57.0,57.0,250,3,57.0
2015-12-02 19:15:00+00:00,56.1801,56.1868,56.1801,56.1868,369,2,56.183169
2015-12-02 19:20:00+00:00,56.3109,56.3635,56.3109,56.3635,400,2,56.3372
2015-12-02 19:25:00+00:00,56.2799,56.28,56.2799,56.28,200,2,56.27995
2015-12-02 19:55:00+00:00,55.85,55.85,55.81,55.81,200,2,55.83
2015-12-02 20:00:00+00:00,55.69,55.69,55.66,55.66,2000,12,55.674
2015-12-02 20:45:00+00:00,55.63,55.63,55.604,55.614,4400,20,55.617809
2015-12-02 20:50:00+00:00,55.6,55.6,55.6,55.6,341,5,55.598534
2015-12-02 20:55:00+00:00,55.83,55.83,55.83,55.83,300,3,55.83
2015-12-03 14:30:00+00:00,55.95,55.95,55.95,55.95,250,2,55.95
2015-12-03 14:40:00+00:00,55.633,55.633,55.633,55.633,250,1,55.633
2015-12-03 15:05:00+00:00,54.59,54.59,54.561,54.5874,350,3,54.576829
2015-12-03 15:15:00+00:00,54.81,54.81,54.81,54.81,100,1,54.81
2015-12-03 16:10:00+00:00,55.33,55.33,55.33,55.33,100,1,55.33
2015-12-03 17:30:00+00:00,54.13,54.13,54.07,54.07,4200,22,54.094762
2015-12-03 18:15:00+00:00,54.225,54.2299,54.225,54.2299,400,2,54.22745
2015-12-03 18:25:00+00:00,54.506,54.506,54.506,54.506,112,1,54.506
2015-12-03 18:35:00+00:00,54.435,54.435,54.435,54.435,130,1,54.435
2015-12-03 18:40:00+00:00,54.3099,54.31,54.1839,54.1839,400,3,54.246925
2015-12-03 19:20:00+00:00,53.0,53.0,53.0,53.0,200,2,53.0
2015-12-03 19:40:00+00:00,52.5699,52.5699,52.5699,52.5699,1000,1,52.5699
2015-12-03 19:50:00+00:00,52.81,52.81,52.6941,52.6941,799,7,52.780404
2015-12-03 20:30:00+00:00,52.65,52.65,52.65,52.65,300,3,52.65
2015-12-03 20:40:00+00:00,52.87,52.9299,52.83,52.83,467,7,52.867138
2015-12-03 20:45:00+00:00,52.74,52.86,52.74,52.86,326,15,52.791626
2015-12-03 20:50:00+00:00,52.88,53.1,52.82,53.099,1020,14,52.937029
2015-12-03 20:55:00+00:00,53.08,53.08,52.96,53.05,7576,42,53.041953
2015-12-03 21:00:00+00:00,52.96,52.96,52.96,52.96,200,1,52.96
2015-12-04 14:35:00+00:00,53.173,53.173,53.173,53.173,250,1,53.173
2015-12-04 14:45:00+00:00,54.3,54.3,54.3,54.3,279,5,54.244516
2015-12-04 15:40:00+00:00,54.571,54.571,54.571,54.571,250,1,54.571
2015-12-04 16:15:00+00:00,54.58,54.62,54.49,54.615,800,8,54.544375
2015-12-04 18:00:00+00:00,54.65,54.65,54.65,54.65,600,6,54.65
2015-12-04 18:05:00+00:00,54.8,54.8,54.8,54.8,100,1,54.8
2015-12-04 19:45:00+00:00,54.6501,54.6501,54.6501,54.6501,400,1,54.6501
2015-12-04 20:00:00+00:00,54.7757,54.7757,54.7757,54.7757,1250,1,54.7757
2015-12-04 20:05:00+00:00,55.0,55.0,55.0,55.0,250,4,54.998
2015-12-04 20:40:00+00:00,54.82,54.82,54.82,54.82,244,2,54.803789
2015-12-07 14:30:00+00:00,54.6,54.9099,54.6,54.9099,1207,6,54.803711
2015-12-07 14:35:00+00:00,53.97,53.97,53.97,53.97,100,1,53.97
2015-12-07 16:25:00+00:00,52.9,52.9,52.86,52.86,207,3,52.880435
2015-12-07 16:30:00+00:00,53.041,53.041,53.041,53.041,200,1,53.041
2015-12-07 16:45:00+00:00,53.1001,53.1001,53.1001,53.1001,489,1,53.1001
2015-12-07 17:15:00+00:00,53.45,53.45,53.45,53.45,150,1,53.45
2015-12-07 17:20:00+00:00,53.4799,53.4799,53.4799,53.4799,100,1,53.4799
2015-12-07 19:05:00+00:00,52.98,52.98,52.98,52.98,138,2,52.977246
2015-12-07 20:00:00+00:00,52.785,52.785,52.785,52.785,100,1,52.785
2015-12-07 20:40:00+00:00,52.86,53.055,52.86,53.055,300,3,52.925
2015-12-08 14:30:00+00:00,52.05,52.05,51.73,51.73,1602,9,51.872035
2015-12-08 15:00:00+00:00,52.09,52.09,51.92,51.92,450,3,52.035556
2015-12-08 15:45:00+00:00,51.9526,51.9526,51.9526,51.9526,140,1,51.9526
2015-12-08 15:55:00+00:00,51.93,51.93,51.93,51.93,100,1,51.93
2015-12-08 16:15:00+00:00,52.5699,52.5699,52.5699,52.5699,200,1,52.5699
2015-12-08 17:00:00+00:00,52.21,52.21,52.21,52.21,100,1,52.21
2015-12-08 17:15:00+00:00,52.0,52.0,52.0,52.0,1000,7,52.0
2015-12-08 20:55:00+00:00,52.23,52.23,52.23,52.23,457,6,52.226105
2015-12-09 14:30:00+00:00,51.85,51.85,51.37,51.37,701,2,51.781526
2015-12-09 15:30:00+00:00,53.28,53.3,53.27,53.28,1300,8,53.2836
2015-12-09 15:40:00+00:00,53.21,53.21,53.21,53.21,100,1,53.21
2015-12-09 16:00:00+00:00,52.84,52.84,52.84,52.84,200,2,52.84
2015-12-09 16:55:00+00:00,51.675,51.675,51.56,51.56,900,5,51.598256
2015-12-09 17:10:00+00:00,51.63,51.63,51.63,51.63,100,1,51.63
2015-12-09 17:20:00+00:00,51.0,51.0,51.0,51.0,100,1,51.0
2015-12-09 17:25:00+00:00,51.0,51.0,51.0,51.0,300,2,51.0
2015-12-09 17:40:00+00:00,50.0,50.0,49.82,49.82,906,9,49.934074
2015-12-09 19:35:00+00:00,50.3199,50.3199,50.3199,50.3199,350,1,50.3199
2015-12-09 20:35:00+00:00,50.54,50.54,50.5,50.5,400,4,50.5275
2015-12-09 20:40:00+00:00,50.55,50.55,50.44,50.44,474,4,50.495
2015-12-09 20:45:00+00:00,50.38,50.38,50.38,50.38,200,1,50.38
2015-12-09 20:50:00+00:00,50.2899,50.32,50.2899,50.32,584,6,50.301461
2015-12-09 20:55:00+00:00,50.22,50.22,50.22,50.22,173,3,50.228439
2015-12-10 14:40:00+00:00,50.898,51.0199,50.898,51.0199,300,3,50.945967
2015-12-10 15:00:00+00:00,50.4145,50.4145,50.4145,50.4145,100,1,50.4145
2015-12-10 15:20:00+00:00,50.585,50.65,50.585,50.585,500,5,50.611
2015-12-10 15:25:00+00:00,50.7826,50.7826,50.778,50.778,400,2,50.78145
2015-12-10 20:25:00+00:00,50.79,50.8286,50.7586,50.8286,1559,13,50.799161
2015-12-10 20:30:00+00:00,50.85,50.85,50.8065,50.82,540,4,50.826722
2015-12-10 20:35:00+00:00,50.8129,50.8129,50.8129,50.8129,280,2,50.812082
2015-12-10 20:55:00+00:00,50.7995,50.808,50.69,50.74,9320,18,50.785292
2015-12-11 14:30:00+00:00,49.42,49.43,49.12,49.13,1814,7,49.355501
2015-12-11 14:35:00+00:00,49.2,49.2,49.2,49.2,500,2,49.2
2015-12-11 14:45:00+00:00,49.3,49.3428,49.3,49.3428,200,2,49.3214
2015-12-11 14:50:00+00:00,49.0,49.211,49.0,49.211,807,9,49.026146
2015-12-11 15:45:00+00:00,49.56,49.56,49.56,49.56,100,1,49.56
2015-12-11 15:55:00+00:00,49.3582,49.3582,49.06,49.06,400,3,49.2091
2015-12-11 16:00:00+00:00,49.11,49.11,48.84,48.8401,1712,7,48.899498
2015-12-11 16:05:00+00:00,49.02,49.02,48.931,48.931,250,2,48.9666
2015-12-11 16:30:00+00:00,49.0,49.035,48.93,48.94,2600,13,48.983387
2015-12-11 17:20:00+00:00,48.57,48.58,48.57,48.57,400,4,48.575
2015-12-11 17:40:00+00:00,48.47,48.47,48.47,48.47,100,1,48.47
2015-12-11 17:50:00+00:00,48.3,48.3,48.3,48.3,405,6,48.3
2015-12-11 18:15:00+00:00,49.05,49.05,49.05,49.05,100,1,49.05
2015-12-11 19:20:00+00:00,49.08,49.09,49.03,49.05,1090,9,49.057611
2015-12-11 19:45:00+00:00,48.78,48.78,48.78,48.78,410,5,48.780854
2015-12-11 19:50:00+00:00,48.76,48.76,48.71,48.71,575,3,48.732135
2015-12-11 20:10:00+00:00,48.4,48.4,48.4,48.4,500,2,48.4
2015-12-11 20:20:00+00:00,48.2,48.2,48.0,48.0,624,8,48.136122
2015-12-11 20:25:00+00:00,48.1,48.1,48.1,48.1,460,2,48.1
2015-12-11 20:35:00+00:00,48.27,48.33,48.27,48.2899,1000,8,48.29799
2015-12-11 20:55:00+00:00,48.3,48.47,48.24,48.46,7401,63,48.363152
2015-12-14 14:30:00+00:00,48.31,48.81,48.31,48.78,358,5,48.58095
2015-12-14 14:35:00+00:00,49.139,49.15,48.724,48.724,6165,34,49.074164
2015-12-14 14:40:00+00:00,48.57,48.57,48.36,48.36,965,6,48.472694
2015-12-14 14:55:00+00:00,48.0,48.0,48.0,48.0,100,1,48.0
2015-12-14 15:10:00+00:00,47.882,47.882,47.882,47.882,250,1,47.882
2015-12-14 15:20:00+00:00,47.9,47.9,47.76,47.76,300,3,47.841667
2015-12-14 15:25:00+00:00,47.3542,47.3542,47.3542,47.3542,500,1,47.3542
2015-12-14 15:45:00+00:00,47.5,47.5,47.5,47.5,1000,10,47.5
2015-12-14 16:10:00+00:00,47.01,47.01,47.01,47.01,122,2,47.008197
2015-12-14 17:10:00+00:00,47.34,47.34,47.34,47.34,100,1,47.34
2015-12-14 17:15:00+00:00,47.35,47.5786,47.35,47.5786,200,2,47.4643
2015-12-14 17:20:00+00:00,47.453,47.453,47.453,47.453,100,1,47.453
2015-12-14 17:30:00+00:00,47.72,47.72,47.72,47.72,275,1,47.72
2015-12-14 19:20:00+00:00,47.344,47.344,47.344,47.344,1000,1,47.344
2015-12-14 20:40:00+00:00,47.27,47.27,47.27,47.27,797,9,47.274122
2015-12-14 20:45:00+00:00,47.2,47.3,47.2,47.3,1503,10,47.259448
2015-12-14 20:55:00+00:00,47.47,47.7,47.47,47.51,3781,40,47.609349
2015-12-15 14:55:00+00:00,49.0788,49.0788,49.0788,49.0788,225,2,49.112533
2015-12-15 15:05:00+00:00,48.97,48.97,48.835,48.97,3700,17,48.919865
