Week,Actual Volatility
2015-W49,0.027449442123920347
2015-W50,0.03494507866607427
2015-W51,0.02661436317578263
2015-W52,0.03329261664905218
2015-W53,0.017443598124007663
2016-W01,0.05661271491763529
2016-W02,0.054145706436733256
2016-W03,0.04872381330137504
2016-W04,0.02134271175449541
2016-W05,0.038463164511788994
2016-W06,0.028523047805932917
2016-W07,0.026571808138779286
2016-W08,0.030572031788971398
2016-W09,0.04486437255984332
2016-W10,0.027640416234208178
2016-W11,0.03266934283451917
2016-W12,0.031175745928216855
2016-W13,0.03858936341473338
2016-W14,0.018146215233699976
2016-W15,0.034575148125543194
2016-W16,0.009886223468136163
2016-W17,0.024446003315323418
2016-W18,0.027102587173551063
2016-W19,0.022791393394594323
2016-W20,0.024266113762778506
2016-W21,0.028858323479050766
2016-W22,0.01293216791053942
2016-W23,0.018909556502650957
2016-W24,0.018250972514511146
2016-W25,0.03700254863203853
2016-W26,0.059673019103021425
2016-W27,0.03811980141597534
2016-W28,0.01795932611640441
2016-W29,0.010163083772941986
2016-W30,0.009660323946187653
2016-W31,0.023861442358556816
2016-W32,0.0083002196841473
2016-W33,0.013683728664111158
2016-W34,0.013991339126994694
2016-W35,0.013559156665554547
2016-W36,0.02755098841233816
2016-W37,0.01615641247720007
2016-W38,0.028911220843751962
2016-W39,0.010298162619989245
2016-W40,0.013089248637482393
2016-W41,0.033270325728481646
2016-W42,0.010540579600977727
2016-W43,0.034686697422105055
2016-W44,0.026973527266355362
2016-W45,0.08089213999058043
2016-W46,0.016842032101130427
2016-W47,0.02076250274357496
2016-W48,0.020060402495215315
2016-W49,0.046329939420297006
2016-W50,0.013931411731210916
2016-W51,0.015117288297473162
2016-W52,0.017543366208358717
2017-W01,0.01848521805245957
2017-W02,0.01644206271155444
2017-W03,0.010171768055674638
2017-W04,0.027787056472215573
2017-W05,0.019950313765579274
2017-W06,0.025240866211241258
2017-W07,0.00784201873061556
2017-W08,0.016020818943495208
2017-W09,0.018401190462383005
2017-W10,0.018691677748071667
2017-W11,0.023668510529186056
2017-W12,0.03482122393323982
2017-W13,0.030009984469050878
2017-W14,0.016232332678996254
2017-W15,0.01767310009695979
2017-W16,0.024710680673582137
2017-W17,0.018906881047507523
2017-W18,0.015270204718212667
2017-W19,0.01067741366280189
2017-W20,0.03302191129688228
2017-W21,0.010412205388128388
2017-W22,0.036864735727387535
2017-W23,0.027331806858002423
2017-W24,0.017097043169829455
2017-W25,0.012308421396291454
2017-W26,0.011868232957075175
2017-W27,0.01483542726648068
2017-W28,0.01578274746652794
2017-W29,0.012578202801487437
2017-W30,0.017436165287497994
2017-W31,0.01707905360346813
2017-W32,0.03925589537365207
2017-W33,0.028430870358239345
2017-W34,0.016495644012737058
2017-W35,0.026491442916651918
2017-W36,0.010483752195119034
2017-W37,0.011264926767831805
2017-W38,0.00811716037135991
2017-W39,0.03322810906628762
2017-W40,0.009151609930645704
2017-W41,0.004458951141909004
2017-W42,0.009887505163008351
2017-W43,0.012078556621125898
2017-W44,0.012004491233617534
2017-W45,0.01901186072293262
2017-W46,0.021638690540840243
2017-W47,0.01798379482034433
2017-W48,0.023932246919027397
2017-W49,0.025323466590841805
2017-W50,0.012866133171709426
2017-W51,0.007886771065552335
2017-W52,0.005689754394472773
2018-W01,0.008940198471414869
2018-W02,0.027732030431852323
2018-W03,0.014536389303009102
2018-W04,0.009204368396004036
2018-W05,0.029176798847214164
2018-W06,0.054098143087950315
2018-W07,0.046128997797941426
2018-W08,0.011430057507896127
2018-W09,0.03864424434028717
2018-W10,0.03456669721110244
2018-W11,0.017439111461713928
2018-W12,0.033007488200674055
2018-W13,0.020045648420663545
2018-W14,0.03272291719589835
2018-W15,0.021958888633118425
2018-W16,0.017978736662535154
2018-W17,0.014181999924628251
2018-W18,0.02193967040451805
2018-W19,0.0206392167932694
2018-W20,0.021356473941577706
2018-W21,0.010721699857056517
2018-W22,0.01983978834644641
2018-W23,0.016417511452383855
2018-W24,0.006597932924462653
2018-W25,0.015539558150087911
2018-W26,0.019749084536297458
2018-W27,0.03459026362519511
2018-W28,0.012769346479044432
2018-W29,0.015258878091403668
2018-W30,0.022509253325876392
2018-W31,0.013165752278553655
2018-W32,0.009756523273331945
2018-W33,0.015160070703907692
2018-W34,0.016255756306639613
2018-W35,0.006771967363785213
2018-W36,0.012468634412452462
2018-W37,0.008230253733208053
2018-W38,0.009566427682890531
2018-W39,0.01105820899045487
2018-W40,0.03579469779453208
2018-W41,0.06453504745842861
2018-W42,0.03190085808940335
2018-W43,0.049187029696503376
2018-W44,0.041447697061881096
2018-W45,0.02813772901833247
2018-W46,0.022960424892109494
2018-W47,0.026816194841330118
2018-W48,0.02592655224167134
2018-W49,0.07716185870975405
2018-W50,0.0315564596400148
2018-W51,0.07979298625311669
2018-W52,0.04992595460904377
2019-W01,0.03546831648945561
2019-W02,0.034355827916785736
2019-W03,0.0328355597592531
2019-W04,0.02227019458518513
2019-W05,0.024427888880014872
2019-W06,0.01647379257903311
2019-W07,0.032026033836709024
2019-W08,0.010895105074906245
2019-W09,0.01471726962411797
2019-W10,0.04608853583930436
2019-W11,0.014554325766594392
2019-W12,0.03474684252836869
2019-W13,0.022456418315986448
2019-W14,0.019969429001996872
2019-W15,0.011351371569611109
2019-W16,0.016020590056838903
2019-W17,0.021788996136294182
2019-W18,0.0195370737607487
2019-W19,0.03564568231163351
2019-W20,0.023436333004383452
2019-W21,0.030674299926254183
2019-W22,0.03408393675049281
2019-W23,0.030397884611604024
2019-W24,0.013055410581161681
