Week,Actual Volatility
2015-W49,0.022138315461763616
2015-W50,0.03372816085382164
2015-W51,0.028643099619831632
2015-W52,0.024028276054332578
2015-W53,0.023246745492526696
2016-W01,0.048355106998208996
2016-W02,0.04162153763339881
2016-W03,0.04726863252956441
2016-W04,0.0320133871777999
2016-W05,0.04436722602784126
2016-W06,0.02366817834489578
2016-W07,0.02892844790285345
2016-W08,0.029245306156131495
2016-W09,0.026681976638304104
2016-W10,0.021611781160169645
2016-W11,0.026739464995426447
2016-W12,0.010672451643139472
2016-W13,0.026065071925252366
2016-W14,0.017062794520885993
2016-W15,0.01669888961795859
2016-W16,0.028433618031380295
2016-W17,0.035005646292435834
2016-W18,0.010764802954535493
2016-W19,0.013535772593179039
2016-W20,0.017219875385362415
2016-W21,0.028127062331901122
2016-W22,0.008423637716948826
2016-W23,0.009326788189441056
2016-W24,0.013904907586267208
2016-W25,0.030754891559326453
2016-W26,0.05179250793452852
2016-W27,0.02502428455416746
2016-W28,0.015687640027605733
2016-W29,0.01547341907266395
2016-W30,0.018459508274453106
2016-W31,0.019892905851612946
2016-W32,0.005380740758790523
2016-W33,0.011674302657068788
2016-W34,0.00925808829247383
2016-W35,0.009981159697551152
2016-W36,0.028153502869654245
2016-W37,0.025730640033444583
2016-W38,0.017839282349780772
2016-W39,0.012796593808695118
2016-W40,0.006593896391181707
2016-W41,0.020381066602168454
2016-W42,0.008609872344129965
2016-W43,0.011511709730499248
2016-W44,0.027484469542084118
2016-W45,0.022446265956420602
2016-W46,0.03094457476583609
2016-W47,0.008136673219456122
2016-W48,0.04462194580745594
2016-W49,0.03707110899208835
2016-W50,0.01786932793255302
2016-W51,0.0059843804910819426
2016-W52,0.01984320484301927
2017-W01,0.015508642670755038
2017-W02,0.008291227357689952
2017-W03,0.007629152194692927
2017-W04,0.021920687236120496
2017-W05,0.013203630842483405
2017-W06,0.01323057151445524
2017-W07,0.011735093556394408
2017-W08,0.0037886201301473525
2017-W09,0.0126067040589966
2017-W10,0.007966560815523282
2017-W11,0.014197522584630917
2017-W12,0.014151795211836168
2017-W13,0.014923499098705415
2017-W14,0.010770154643710957
2017-W15,0.012164222410537546
2017-W16,0.011671393081401646
2017-W17,0.01112111364720398
2017-W18,0.005417613983658
2017-W19,0.008028642050197135
2017-W20,0.02491549718155344
2017-W21,0.0174319205141511
2017-W22,0.011676965562700349
2017-W23,0.022203643810474332
2017-W24,0.01799136343788283
2017-W25,0.009448278329824285
2017-W26,0.030269556875677943
2017-W27,0.012931069066924844
2017-W28,0.028934993775843677
2017-W29,0.013375069819173994
2017-W30,0.012412996935647508
2017-W31,0.008133244211992552
2017-W32,0.022786458277579438
2017-W33,0.021356379843932776
2017-W34,0.016089965925916747
2017-W35,0.02240245050256163
2017-W36,0.00913333916400699
2017-W37,0.00443120465466906
2017-W38,0.01170872520279737
2017-W39,0.02188067132797774
2017-W40,0.013093630463703283
2017-W41,0.008423116864243886
2017-W42,0.009760733737927251
2017-W43,0.031262364753419265
2017-W44,0.011153343591106535
2017-W45,0.009837957442993444
2017-W46,0.012315994938308738
2017-W47,0.014319305210201026
2017-W48,0.02756537646866869
2017-W49,0.01827637129403773
2017-W50,0.011338001016187897
2017-W51,0.010789098434667702
2017-W52,0.004538304563252625
2018-W01,0.027198057649502293
2018-W02,0.011652111339239742
2018-W03,0.01620176876560056
2018-W04,0.012746927855631564
2018-W05,0.027656750387074207
2018-W06,0.06832954393473817
2018-W07,0.054738895037774286
2018-W08,0.013678001565894764
2018-W09,0.041690729537368375
2018-W10,0.0333837279906925
2018-W11,0.01867466568726874
2018-W12,0.051324145073446875
2018-W13,0.040423504713074807
2018-W14,0.036562109051953735
2018-W15,0.022904154331669046
2018-W16,0.03101150272722225
2018-W17,0.029447544632150217
2018-W18,0.02916983185873494
2018-W19,0.03391083872114241
2018-W20,0.018263186980884562
2018-W21,0.011093861195210776
2018-W22,0.024879824805274987
2018-W23,0.010326351666831842
2018-W24,0.00812127652125756
2018-W25,0.015926142548924223
2018-W26,0.016613476949492688
2018-W27,0.023023510489441196
2018-W28,0.01981906878846194
2018-W29,0.007862832659060915
2018-W30,0.02524913171738069
2018-W31,0.027222308444993307
2018-W32,0.013414356143413981
2018-W33,0.014087456272409956
2018-W34,0.01637446622068784
2018-W35,0.013206013547015458
2018-W36,0.025204406748570492
2018-W37,0.0199759942181573
2018-W38,0.016447321330184356
2018-W39,0.00829699835806603
2018-W40,0.0380371195929143
2018-W41,0.06517912150990196
2018-W42,0.026443948607490917
2018-W43,0.044616168895819194
2018-W44,0.04477494388163751
2018-W45,0.04089548376365646
2018-W46,0.02238760282466311
2018-W47,0.04023061872087704
2018-W48,0.04723749083107315
2018-W49,0.07703950101906305
2018-W50,0.035374277094226476
2018-W51,0.07384277886500168
2018-W52,0.06561413250980835
2019-W01,0.051156025624352064
2019-W02,0.028060970069419846
2019-W03,0.03342060530654057
2019-W04,0.030639581427695316
2019-W05,0.03563740901839386
2019-W06,0.02134175846847573
2019-W07,0.020681671005722678
2019-W08,0.015748340927194286
2019-W09,0.008403546274617183
2019-W10,0.028868966649090482
2019-W11,0.030317245332939422
2019-W12,0.024021373975890884
2019-W13,0.015996252276937933
2019-W14,0.01847509604982365
2019-W15,0.010511074351594018
2019-W16,0.01477266879160379
2019-W17,0.017489555720244913
2019-W18,0.01638345656708225
2019-W19,0.03886078701810558
2019-W20,0.03642986214915082
2019-W21,0.029904974404009133
2019-W22,0.022075156511936245
2019-W23,0.06866858313262951
2019-W24,0.017194268555503614
