Week,Actual Volatility
2017-W18,0.005192409661647147
2017-W19,0.005488741583867771
2017-W20,0.025172579034281595
2017-W21,0.008731840972003354
2017-W22,0.016619543424560165
2017-W23,0.014730627718881601
2017-W24,0.012382864120262418
2017-W25,0.011760804155225906
2017-W26,0.011395902142246499
2017-W27,0.008527363549634525
2017-W28,0.011925981334505236
2017-W29,3.0034433594743457e-05
2017-W30,0.02553553077055623
2017-W31,0.007549536925099774
2017-W32,0.01290164614366989
2017-W33,0.0022205773501109815
2017-W35,0.0235293681396388
2017-W36,0.008674568863935035
2017-W37,0.010034662561751376
2017-W38,0.013170637939946942
2017-W39,0.003360925168713988
2017-W40,0.010229276251025588
2017-W41,0.00694125153003418
2017-W42,0.017609346344315966
2017-W43,0.011709024531221362
2017-W44,0.009207758762998395
2017-W45,0.020247299093095045
2017-W46,0.00627104409704569
2017-W47,0.01417905348619581
2017-W48,0.03228111047626385
2017-W49,0.018467259437207593
2017-W50,0.008326286573864599
2017-W51,0.00669370664080516
2017-W52,0.005433255022615991
2018-W01,0.024791888374648876
2018-W02,0.0309546434309814
2018-W03,0.014290562947088675
2018-W04,0.013282318904460192
2018-W05,0.026943676712086508
2018-W06,0.07208000741453882
2018-W07,0.04392554670565775
2018-W08,0.012323483333281393
2018-W09,0.062400925096042316
2018-W10,0.04125494530011106
2018-W11,0.02559186260925835
2018-W12,0.04974208661765994
2018-W13,0.024672092039797627
2018-W14,0.037655418537533604
2018-W15,0.015445540291554798
2018-W16,0.0208830620402966
2018-W17,0.046148529422187536
2018-W18,0.030093196707686322
2018-W19,0.03217693148689071
2018-W20,0.012446428748845143
2018-W21,0.02207038090842802
2018-W22,0.014021932421030137
2018-W23,0.017336147015043695
2018-W24,0.02127085573597314
2018-W25,0.026053641031101093
2018-W26,0.01884023595699476
2018-W27,0.01639321860283633
2018-W28,0.014580200798861184
2018-W29,0.015663085197129997
2018-W30,0.03117364048254234
2018-W31,0.02314942971655341
2018-W32,0.019855113527485896
2018-W33,0.02504375874303155
2018-W34,0.011923076103641845
2018-W35,0.015778521406175194
2018-W36,0.014459791166875383
2018-W37,0.013667607178292135
2018-W38,0.013196757492672495
2018-W39,0.010103350552569088
2018-W40,0.011925510636766227
2018-W41,0.07905513205681952
2018-W42,0.02616239207700081
2018-W43,0.05997780447079229
2018-W44,0.05341380591531809
2018-W45,0.02223984265808008
2018-W46,0.021986318540364296
2018-W47,0.03509845659748059
2018-W48,0.03912740385788894
2018-W49,0.08685643639322353
2018-W50,0.0286041324981837
2018-W51,0.061236429059696985
2018-W52,0.05738401773369136
2019-W01,0.026181228301429507
2019-W02,0.027637983321085156
2019-W03,0.04485455079433706
2019-W04,0.02516205189714721
2019-W05,0.042670437716546154
2019-W06,0.0181440660939011
2019-W07,0.026713124247980904
2019-W08,0.007798524031521473
2019-W09,0.010235500401810609
2019-W10,0.038403315670711785
2019-W11,0.012685699302430022
2019-W12,0.026218227309000995
2019-W13,0.027880885125578816
2019-W14,0.012553171532778108
2019-W15,0.023023653537522594
2019-W16,0.020867076900954837
2019-W17,0.028664898165528495
2019-W18,0.015594974933573272
2019-W19,0.03197543739005559
2019-W20,0.02373833946180613
2019-W21,0.023656307714003656
2019-W22,0.020079573827786645
2019-W23,0.04057369587879185
2019-W24,0.020297514079383582
2019-W25,0.031011040608980963
2019-W26,0.012041495866842293
2019-W27,0.015607463745026461
2019-W28,0.02566849978530697
2019-W29,0.025427395533075606
2019-W30,0.01536262074386038
2019-W31,0.04700672200077323
2019-W32,0.03734810066673512
2019-W33,0.03991569107503363
2019-W34,0.02963600169983583
2019-W35,0.0503106583824487
2019-W36,0.04836350487444471
2019-W37,0.02746384622909674
2019-W38,0.012124469366227075
2019-W39,0.014839127501818318
2019-W40,0.05193193320215743
2019-W41,0.044968979585943515
2019-W42,0.01663959406223428
2019-W43,0.015691834299703934
2019-W44,0.015834880559208897
2019-W45,0.013012988540515667
2019-W46,0.011608312484916337
2019-W47,0.013753881602590218
2019-W48,0.005909868346780429
2019-W49,0.02640904517828024
2019-W50,0.02034603989796695
2019-W51,0.009112149998304094
2019-W52,0.005321688461311472
2020-W01,0.01767974324152168
2020-W02,0.01243939144665522
2020-W03,0.018433408179328106
2020-W04,0.012245077723146099
2020-W05,0.02408552683480277
2020-W06,0.03246691914104053
2020-W07,0.012264959558950763
2020-W08,0.015434910513041305
2020-W09,0.14428874302185768
2020-W10,0.07230590293631485
2020-W11,0.1701097935609457
2020-W12,0.1538228724051795
2020-W13,0.1806508571847969
2020-W14,0.08513464523428571
2020-W15,0.07166804166735506
2020-W16,0.05303490883916815
2020-W17,0.04354397783810186
2020-W18,0.05867539167835486
2020-W19,0.0334466571093228
2020-W20,0.08936905764986795
2020-W21,0.02129451863245934
2020-W22,0.03987390309135712
2020-W23,0.10585756745977816
2020-W24,0.13412557374908393
2020-W25,0.04957587832788418
2020-W26,0.057088861506524674
2020-W27,0.030601815984674794
2020-W28,0.04035200068677881
2020-W29,0.05361843146623537
2020-W30,0.02360182814164228
2020-W31,0.023524598004173204
2020-W32,0.0395299763437512
2020-W33,0.023981210270207
2020-W34,0.01827294048734237
2020-W35,0.017452734908196845
2020-W36,0.030973686767229787
2020-W37,0.018310419022974263
2020-W38,0.020167452112030516
2020-W39,0.025052876746536234
2020-W40,0.023657245980914492
2020-W41,0.03002010592609606
2020-W42,0.021589834373222497
2020-W43,0.018057920913147237
2020-W44,0.06277695896939738
2020-W45,0.049843100294187245
2020-W46,0.024810820031565886
2020-W47,0.020205381376047427
